lon,lat,landslide,elevation,slope,aspect,landcover_class,7D_mean_rain,24H_rain,ndvi
103.3545,29.5248,1,1480,47.30513763,202.185318,10,0.0,0.0,0.0633
88.4445,26.9435,1,161,3.704791784,0.0,80,23.61443138,87.94360352,0.2577
-84.1764,9.9108,1,1085,14.38375092,243.7779846,30,30.83594894,56.62319946,0.7853
-122.6995,42.66,1,477,6.464860916,180.0,50,21.06719399,35.96812439,0.0765
-81.585,38.3989,1,263,34.95901489,117.5857315,10,6.434661866,5.488367558,0.4074
88.4089,26.7324,1,120,2.12491703,330.7582703,60,0.0,0.0,0.4035
174.0184,-41.2869,1,32,10.6821804,306.9217224,10,4.085647106,0.0,0.7124
76.9297,31.7085,1,762,8.055301666,336.2123413,50,17.2579689,48.3223114,0.3559
-123.8388,42.9627,1,152,15.80578423,193.5578613,10,0.0,0.0,0.7601
122.2686,10.8111,1,636,37.04613876,344.8111267,10,4.084284305,0.0,0.3582
73.6889,34.8075,1,4233,10.73199558,31.33966446,60,0.0,0.0,0.0409
-82.5201,38.384,1,194,4.627367496,180.0,30,7.855094434,9.018819809,0.7045
-122.8771,45.9953,1,14,17.90525436,59.9321022,50,29.5620823,49.05294037,0.0436
-120.8982,44.8452,1,607,4.799489498,305.3371582,60,0.3736144603,0.0,0.3207
-79.8506,40.5305,1,284,40.59205627,104.21698,10,9.719753266,34.94055176,0.5084
97.3876,19.2201,1,169,6.15469265,252.5284119,30,11.32847977,0.0,0.8033
88.1704,26.8861,1,1460,10.64073849,284.9798279,10,6.847961902,0.0,0.6625
-89.8486,13.8703,1,1254,4.765718937,270.0,50,15.59437084,21.24316216,0.7322
75.1466,33.0677,1,1709,30.88409042,225.2765198,60,62.30556487,0.0,0.6639
105.7402908,34.62798026,1,1373,35.55349731,4.73667717,30,7.501847268,0.0,0.5463
-122.6169,42.6798,1,644,40.16169739,315.2121887,10,10.27234554,5.407161713,0.5819
-123.8924,45.5598,1,4,4.81159687,344.0581665,50,8.590402603,20.04427338,0.7094
-118.1258,34.2074,1,631,19.34216881,146.1081238,10,5.401547909,6.853604794,0.5636
-116.1117,44.122,1,996,39.715168,108.1679993,20,1.196594834,0.0,0.4312
123.495,10.8388,1,20,0.9274099469,0.0,10,15.55830669,17.45151901,0.536
101.086,-1.463,1,486,23.15686226,29.48389244,10,9.974149704,0.0,0.8487
-117.6602,33.8763,1,161,7.218944073,292.5443726,50,5.674634458,39.72244263,0.2176
-43.2172,-22.5037,1,887,17.50504112,270.0,10,9.743504525,16.4983654,0.6952
-122.4801,47.3848,1,21,12.20465755,221.5463409,10,6.146969796,0.0,0.7216
-13.2279,8.646,1,24,3.82106781,14.19109535,30,0.0,0.0,0.2763
112.8215,27.7292,1,66,5.017956257,236.4210968,10,13.33355045,48.00352097,0.7678
-122.5804,43.2878,1,493,6.097548008,204.6042938,10,20.28549004,59.97405624,0.7518
0.9666,51.9565,1,39,1.504683137,90.0,10,0.0,0.0,0.4459
110.0557389,-7.711258905,1,367,31.68433189,324.39151,10,13.74795055,23.25039291,0.8948
-117.0232,33.1677,1,313,20.3751564,290.4067993,50,21.14938355,0.0,0.5523
35.3574,1.4145,1,1501,13.76450253,7.596930981,20,4.166776656,6.494017124,0.7297
-149.6437,63.562,1,0,0.0,0.0,100,0.0,0.0,0.0737
-123.8864,45.2076,1,7,12.717556,329.3997498,10,31.2884903,83.58631134,0.8243
120.8333,16.6319,1,1340,29.99709511,245.1262665,10,27.1754303,53.76478195,0.185
120.4786,16.9332,1,76,3.445586443,302.5282593,10,1.481616735,0.0,0.7505
83.7876,27.9142,1,701,27.15272331,145.1461792,10,12.13151073,31.30769157,0.8356
-66.1614,-17.3945,1,2576,1.34322083,133.6595001,50,4.964924813,7.844082355,0.0907
103.3173,36.1207,1,1781,25.43008614,248.0067444,30,0.08294948935,0.1577364653,0.0281
-118.1936,34.2183,1,534,22.38977623,221.7038879,50,8.729765892,50.62520599,0.4634
-123.8754,45.2224,1,14,2.631722212,270.0,30,3.055212259,21.38648605,0.7827
123.6452,12.1512,1,76,2.780288458,180.0,30,16.21157265,0.0,0.6981
110.6807,31.7501,1,1137,33.63102341,193.23526,10,2.604399204,0.0,0.8536
-83.678,9.35,1,675,2.780288458,180.0,50,21.67465401,10.53360462,0.5898
-80.0628,37.1995,1,396,0.9274099469,0.0,10,10.83960629,0.0,0.8621
108.9163,12.2736,1,36,2.992076635,251.9588165,10,17.58682442,41.99076462,0.5238
123.5215,13.6048,1,12,1.907829046,270.0,30,8.75103569,61.25725174,0.686
121.4667,15.7833,1,34,1.3373698,226.1007233,10,43.08427049,0.0,0.523
73.3197,35.311,1,3484,64.47833252,140.6121979,30,4.783215523,12.48104763,-0.032
96.5242,28.0791,1,560,24.66271973,170.8027802,60,12.13017845,49.56272125,0.4291
174.57,-36.9516,1,192,22.05783463,177.1345367,10,4.675490378,15.17809677,0.9209
77.12,31.0,1,1440,28.02313042,54.69789124,10,6.63953495,6.188866138,0.7798
-120.1105,48.2452,1,439,5.553534508,270.0,30,0.0,0.0,0.663
-61.269,15.2546,1,187,31.80222702,49.25842285,10,18.74666595,81.13941193,0.7322
74.4203,34.0604,1,2240,22.14110184,106.1698914,10,13.48883343,10.61047649,0.2625
-93.6821,35.5008,1,149,3.536932945,285.1826477,10,6.66079235,31.08369827,0.7793
73.1703,20.5349,1,77,1.854334116,0.0,50,5.987947464,27.9437542,0.4584
-75.6502,4.5374,1,1541,3.347584248,123.6071091,10,6.616820813,0.0,0.1853
-81.6,38.34,1,324,3.002948523,308.1086426,30,4.983315946,0.0,0.5726
120.9762,14.601,1,14,5.524252892,300.1404419,50,31.15066529,91.51320648,0.1342
-111.7443,40.6235,1,1775,8.540222168,96.18834686,10,6.799295902,0.0,0.2682
-113.7187,48.7178,1,1899,42.91241074,247.475647,30,0.0,0.0,0.574
-72.25984911,-13.44799948,1,3549,25.32554245,152.7924957,30,4.040543556,7.013515949,0.6498
-61.347,15.3288,1,380,25.20374489,175.9097748,10,16.58426666,116.0898666,0.8969
106.7188,10.8549,1,1,0.944303453,270.0,80,2.463403224,6.814248085,0.3099
-66.9022,10.4919,1,992,10.46947098,344.4978638,50,1.761765003,8.221570015,0.3193
123.2806,13.6396,1,120,2.085187912,207.2262878,40,12.11790466,26.10010147,0.2786
-82.5517,35.5867,1,642,14.15508461,288.7188721,50,12.17397594,0.0,0.3185
86.8669,27.5001,1,2565,28.06056213,316.7871399,10,6.857270717,0.0,0.088
78.1123,30.1665,1,465,1.417839885,310.8457031,40,38.24349595,152.8312988,0.1864
-111.9024,40.8269,1,1549,18.26574516,348.7874756,30,1.037101269,0.0,0.2821
110.6565,1.0571,1,11,1.311552763,134.9951172,30,27.83389282,40.6200943,0.5115
-123.027,44.8114,1,97,0.9274099469,180.0,50,7.992684365,47.70742798,0.44
178.4367,-17.9665,1,20,8.77581501,199.3115234,30,16.6646843,14.82969189,0.7019
73.347,18.7631,1,425,36.32779312,91.26144409,30,15.95179081,0.0,0.2592
120.4401609,-8.626481143,1,1337,11.16961002,294.1993103,10,38.62031556,84.31145477,0.1425
-120.8065,45.678,1,46,7.014629841,311.1327209,50,0.9825811982,6.878068447,0.0443
80.8448,6.8196,1,1773,12.33322906,48.21498489,10,9.229272842,14.27993011,0.8379
-2.6853,50.9186,1,75,2.366235256,38.41854477,50,0.0,0.0,0.6797
88.6083,27.3341,1,1448,17.40953827,278.9095764,10,4.741462231,7.704681396,0.5075
81.682,29.4605,1,2277,26.95159721,99.15952301,30,5.72005272,0.0,0.7353
94.5466,26.0319,1,1556,38.71360779,198.3405457,10,32.13291931,48.93035889,0.8793
81.057,29.3083,1,1690,19.72834969,259.5975647,40,25.65112114,179.5578461,0.3704
103.1931,27.231,1,824,15.25667095,110.8604431,10,11.345994,7.315228462,0.738
-117.3049,33.0648,1,25,14.53774929,255.5405273,60,8.687844276,33.9551506,0.0695
74.0967,33.7705,1,1007,2.99510932,201.8503571,50,24.92042923,79.72890472,0.4786
-120.5182,47.93,1,674,18.46361923,70.16107941,10,0.0,0.0,0.8203
76.3194,32.1967,1,1133,20.61693001,255.0385284,10,52.43732453,95.41970062,0.266
72.7169,24.5958,1,1171,2.239878893,114.4481659,10,17.61338425,84.93186951,0.564
-122.274004,48.82884106,1,108,7.700341702,33.06483841,10,14.6411705,0.0,0.6861
153.0265,-26.6144,1,25,5.548866749,131.7980347,30,18.52957726,129.7070465,0.7672
137.65,36.25,1,1570,22.42018318,11.22185326,10,4.337976456,12.05675983,0.9219
79.1492,18.431,1,259,1.347348809,226.507843,50,6.574750901,0.0,0.2964
101.3801,4.4119,1,1166,24.51114845,343.4492798,30,9.482887267,9.921515465,0.4452
76.826,34.1491,1,4232,48.09692001,241.3564606,60,0.8524945975,0.0,0.1407
-122.2199,47.6416,1,41,4.517809391,294.1886292,10,9.664673806,13.96938705,0.0505
-79.9935,40.0118,1,249,15.44892883,229.8858185,10,2.127128839,8.202609062,0.4834
137.6087,35.5994,1,409,5.684653282,270.0,50,14.00651836,19.42071152,0.4673
-121.9383,45.6706,1,154,14.41352654,133.8553619,10,1.480053782,0.0,0.7801
-118.6257,35.0629,1,1399,12.13800144,227.3599396,30,0.2362919897,1.654043913,0.3134
120.7744,17.58,1,94,2.154584646,244.5152893,40,10.68071079,42.80033112,0.553
-116.9925,44.8793,1,730,23.13402748,114.6316223,30,5.572448731,0.0,0.4012
78.0973,30.4554,1,1978,33.82546616,206.6405029,10,22.78497505,60.11998367,0.1905
-60.6234,11.2181,1,147,15.50422573,134.4473877,10,0.0,0.0,0.8333
100.5901,7.2094,1,38,28.24886322,124.9204407,10,30.98010444,58.77224731,0.3597
-105.135,37.5588,1,2469,4.627367496,180.0,10,1.623013616,0.0,0.6078
88.4808,27.0765,1,1212,18.04513359,186.4079742,50,0.0,0.0,0.4619
80.7816,6.9769,1,1947,32.04204941,201.3947449,10,12.72115326,23.77127647,0.6606
-77.7175,39.544,1,136,0.0,0.0,30,9.533637048,25.20477104,0.664
-84.4568,9.9271,1,303,21.99977875,132.9321594,30,12.95716,8.148944855,0.7671
112.4408,31.0349,1,56,1.425158381,49.40829468,40,3.175045013,8.735222816,0.6909
72.7541,35.049,1,2193,43.30011749,223.8236237,10,35.84315491,156.813797,0.8226
34.3479,1.2197,1,1977,9.195882797,216.8761292,20,16.33695984,24.0355835,0.7672
121.6586,25.0801,1,62,18.7358284,155.0670624,10,27.02226638,0.0,0.8361
-122.7759,45.942,1,10,0.0,0.0,30,24.80361175,30.03489494,0.0659
-90.7379,14.5832,1,1590,11.03266716,184.9214478,10,11.4984293,0.0,0.4597
110.0312,34.5208,1,444,7.70715332,16.87923813,40,9.600684166,32.61019135,0.6222
80.7577,6.9658,1,2078,11.94296169,212.6637573,10,16.47090721,20.77816963,0.8254
-8.8776,52.801,1,29,3.201982021,286.8196411,30,0.0,0.0,0.6145
93.7706,27.1249,1,158,30.23191071,0.0,50,0.0,0.0,0.7152
138.9862,37.6577,1,4,0.0,0.0,40,26.02907371,51.48509216,0.7577
-61.5329,10.124,1,54,7.982430935,290.2621765,50,12.01642799,45.39790344,0.8264
160.8362,-8.6974,1,131,14.05758476,258.8168335,10,9.97744465,41.90526581,0.9766
-107.2838,39.1294,1,2683,5.146531105,135.9659729,30,0.0,0.0,0.4477
82.2504,29.5023,1,2702,60.8230896,58.38345337,10,0.0,0.0,0.3892
94.2442,26.1677,1,777,12.21253014,270.0,10,9.167899133,21.73323822,0.8383
-119.3923999,52.97967084,1,789,22.86709213,176.3449554,10,0.0,0.0,0.7361
104.6667,22.75,1,535,29.58178329,176.4542847,30,17.74113655,42.32077789,0.7206
-79.7241,40.542,1,245,7.763270378,198.2100372,10,1.707804322,6.139382839,0.408
-61.0613,13.8487,1,68,39.05332947,329.086731,10,6.998213292,42.86405563,0.9202
-123.8317,45.0228,1,91,4.037665844,76.74240875,30,12.98099232,60.44141006,0.6899
-87.8164,15.1754,1,225,18.85987473,185.6356506,10,1.235374451,0.0,0.8131
100.6846,17.7297,1,155,5.363363266,133.6065063,50,16.32523537,33.26317215,0.5576
-71.0167,-34.2,1,329,6.945223331,105.4131851,10,4.933431149,0.0,0.7062
73.9667,15.949,1,132,2.674422741,313.8757629,10,52.58691024,114.1612015,0.5243
-73.9024,45.8168,1,73,1.330533743,90.0,10,4.696909428,0.0,0.0244
-85.688,13.8176,1,303,4.677258968,37.68073273,10,2.606631041,0.0,0.7467
-75.982,41.5041,1,294,20.61022377,320.7854309,10,12.35448265,13.27145958,0.3857
153.2893,-28.131,1,185,16.08516693,124.1515579,10,12.75070476,73.30581665,0.745
-123.8851,43.6511,1,48,58.82971954,322.4825134,10,6.736260415,47.15382385,0.6612
100.9366,6.8339,1,3,2.630892277,45.20425797,10,24.57535553,15.9562645,0.7307
103.9618,22.2931,1,1048,34.08588409,207.7347717,10,15.54351711,20.73680878,0.063
-123.1913,45.9782,1,193,21.20718956,138.6721039,10,10.00895023,33.12446213,0.6393
-84.5577,10.0421,1,423,30.32092857,4.837409496,30,21.05486298,102.0199509,0.8101
95.8011,27.174,1,296,1.042449355,270.0,40,21.64428902,13.0991087,0.6584
80.6055,16.5141,1,122,31.49660873,105.3191528,10,16.74187851,22.56505203,0.342
-73.2665,8.4418,1,809,34.82544327,37.70697021,10,7.725977897,7.548321724,0.8128
-121.6682,50.3778,1,347,27.20705223,279.0584717,10,0.0,0.0,0.5278
134.6991,33.8474,1,72,18.80378532,356.7184753,10,36.25321198,24.82364273,0.747
-61.361,15.3379,1,412,12.70925045,234.9553833,10,0.0,0.0,0.7469
-2.0998,53.7187,1,131,4.020850182,202.902832,50,0.0,0.0,0.5929
95.86,28.4659,1,1066,27.42256165,25.20636749,10,0.0,0.0,0.8833
-122.2571,45.5317,1,270,9.555915833,344.0657349,10,0.0,0.0,0.7713
-118.906,45.8556,1,348,18.66016388,24.39023209,30,0.2664890885,0.0,0.2263
84.8423,27.8009,1,411,42.19278336,0.0,10,11.68204212,0.0,0.5812
-66.67,18.1254,1,597,7.33599329,67.83868408,10,11.00506878,44.74240112,0.534
-105.2706,38.2967,1,2332,5.817378521,142.6015778,30,2.416515113,0.0,0.4968
-64.7792,32.3032,1,20,15.38648319,180.0,60,0.0,0.0,0.3901
-121.9117,37.9252,1,224,21.75547218,201.098114,30,7.004652499,0.0,0.746
83.2519,28.0764,1,1648,32.81560898,225.3400574,10,20.01665306,0.0,0.1807
-122.7004,45.5153,1,108,19.94324684,135.545578,30,4.200458527,16.739048,0.6073
123.9054,10.3355,1,45,3.378474474,303.2588501,10,7.670268535,12.58099174,0.7033
-72.4975,44.1921,1,213,11.88397789,180.0,10,6.761654854,0.0,0.5646
74.8735,12.896,1,86,0.0,0.0,30,33.46767043,66.9539566,0.4625
-170.6777,-14.2956,1,33,27.85293007,127.783844,10,20.07720566,87.83777618,0.3311
178.7081,-16.6872,1,12,4.015853405,226.2322235,10,35.42708969,33.56796646,0.8307
-83.1068,35.4134,1,894,23.36899567,119.1451263,10,5.648139478,0.0,0.1575
98.2868,8.5055,1,16,6.531379223,8.219286919,10,34.08802032,74.02303314,0.6797
-116.9155,49.9145,1,604,3.02353549,72.15323639,60,5.561481953,0.0,0.6495
122.4786,9.7534,1,16,2.820998192,270.0,40,24.55345918,56.88551712,0.2955
78.2741,30.4783,1,2258,22.85378075,147.6699066,10,6.900331498,0.0,0.7106
94.4332,21.5332,1,166,0.9274099469,180.0,40,2.718139649,0.0,0.2006
-75.3081,6.5046,1,2297,26.91500473,129.623703,30,21.9000721,0.0,0.6494
-119.324928,52.99189019,1,1148,21.71008492,108.9812012,10,0.0,0.0,0.4517
121.0642,18.4281,1,601,18.8621273,272.7158508,10,13.63733482,54.17694092,0.8615
-43.4762,-22.9638,1,67,9.248285294,186.1984253,10,52.74612427,0.0,0.8211
-0.5974,54.4884,1,46,18.56967926,29.84949493,30,0.0,0.0,0.527
-6.2947,54.458,1,61,2.445294857,220.7002411,30,0.0,0.0,0.8417
79.0478,30.688,1,2665,49.99301529,115.7705612,10,5.119862081,0.0,0.5717
79.5306,30.6463,1,2051,26.59832382,52.1030426,30,18.94476509,0.0,0.6776
76.2728,12.9711,1,943,4.227290154,64.02272797,40,6.378752232,12.56763077,0.5659
108.7103,15.2074,1,25,2.941213846,340.9436035,50,78.55849457,27.16526985,0.1549
-117.8821,50.4072,1,818,33.0037384,355.5142212,10,0.0,0.0,0.5264
93.4221,24.7505,1,791,8.566835403,251.193573,10,12.63655472,41.38240814,0.6469
-123.509,44.4635,1,363,26.72442245,130.0183563,10,18.33156204,5.419126034,0.8624
142.9354,-5.8556,1,1718,2.075205088,153.3148651,10,5.13527155,0.0,0.7238
94.0489,25.4477,1,1328,24.14392281,310.5454102,10,17.62483215,37.0682869,0.8091
-116.9746,33.8294,1,650,23.0760498,213.2897644,20,3.080331564,7.187440395,0.1965
125.3731,11.8006,1,229,14.63364124,7.277219772,10,38.26618577,97.40483093,0.4592
-121.877,45.6721,1,63,2.279751301,35.58551788,50,0.0,0.0,0.1519
84.8711,28.1881,1,1142,42.05858612,85.88459015,10,10.0096035,16.69539642,0.2794
109.475,-7.5532,1,198,33.16272736,203.5676575,10,20.6868515,30.96849823,0.7488
125.0676,6.4737,1,1362,19.19051552,27.90987587,10,10.70105553,7.260659695,0.8974
76.803,9.7285,1,318,8.604698181,77.64579773,10,23.21778297,58.90617371,0.6325
94.5808,26.284,1,717,22.90056419,4.903589725,10,10.88367844,12.56802654,0.9151
91.7351,26.149,1,52,3.845374584,15.56278992,50,18.58037376,5.515785217,0.3278
93.4093,25.0672,1,462,17.07121658,234.5601959,10,24.05274581,63.248703,0.8458
78.5017,30.3797,1,905,30.83028221,341.6756897,10,9.856502532,0.0,0.2166
-75.576,6.217,1,1493,1.315324664,314.8310242,50,5.724312782,0.0,0.2671
123.596,9.2038,1,257,17.30063057,9.087711334,10,14.33495712,6.130255222,0.7216
-75.639,6.08,1,1812,16.61781311,134.8383942,10,11.57595635,6.93641758,0.6901
-72.2085,19.7698,1,109,21.87375832,219.9939575,10,6.273838044,0.0,0.7404
75.72,25.08,1,352,35.29689407,137.028595,10,5.225823878,0.0,0.2795
94.1016,24.1988,1,1398,23.0856781,267.8234863,20,14.88582039,48.53388977,0.3429
122.4742,11.0551,1,180,1.323893309,134.4634094,50,23.84784508,0.0,0.5306
76.3075,32.1764,1,959,8.888438225,101.9477234,10,42.54787826,0.0,0.396
107.966,15.5946,1,128,2.886369944,90.0,10,22.69361305,33.77725983,0.5885
-122.2227,44.699,1,520,30.96549416,207.0932922,10,9.525111199,53.34062195,0.2484
-43.1105,-22.233,1,441,13.78373814,8.196651459,30,10.26987362,41.62825394,0.2587
41.5061,37.9472,1,709,6.142763615,287.506897,40,0.0,0.0,0.1411
116.5515647,6.050341784,1,2525,45.01733017,131.5518341,60,2.603025914,0.0,0.6951
125.0704,11.7148,1,198,17.13921165,254.7841187,10,15.45847511,16.31704712,0.6983
79.0544,30.6945,1,2748,35.45370102,140.6177826,10,56.55464172,113.044899,0.6067
-121.611,39.87,1,840,15.32070827,57.87301636,10,12.2225256,0.0,0.7798
137.8163,35.2507,1,631,17.90786171,342.1386108,10,18.74307823,20.6811142,0.8771
120.7996,16.8495,1,1375,20.59423637,187.760788,30,34.93909454,49.44074631,0.7438
-73.6385,42.7404,1,132,14.81511688,90.0,10,11.30007076,27.24647903,0.3309
-65.4614,-17.9642,1,2430,34.49614334,153.5285339,20,4.329231262,8.998441696,0.7541
83.6666,28.2168,1,989,6.35697937,81.64523315,40,18.19777107,44.82623672,0.7441
77.3913,31.0766,1,1305,2.146936178,149.7242584,40,20.78913116,0.0,0.8174
-119.3106,52.9903,1,821,10.57443047,46.0762291,10,0.0,0.0,0.6261
-43.1861,-22.9428,1,42,20.22370911,208.4997559,10,39.94835664,72.74517059,0.6164
15.5555,38.1923,1,15,4.627367496,0.0,50,6.329195023,0.0,0.2062
85.9623,27.9715,1,1730,21.25298119,177.2989044,60,2.681242226,0.0,0.7039
-121.8753,44.4307,1,1341,20.58660889,226.4047852,10,19.10970688,133.7679443,-0.0046
101.6235,3.0665,1,55,14.35868359,161.5404053,50,1.692485571,5.923699379,0.4486
9.6947,46.6723,1,1155,18.45346642,214.443161,10,15.78751278,87.68507385,0.7729
78.1181,31.5124,1,1720,56.75537109,350.6883545,10,5.73125124,40.11875916,0.5916
121.0874,-2.7571,1,245,13.53769875,42.30672455,10,25.08384706,43.08853531,0.9
-122.7875,44.3502,1,169,5.695268631,346.8800659,10,11.87487984,0.0,0.6718
106.8416895,-6.250474027,1,29,2.082941771,63.57134247,50,10.91007805,8.83149147,0.2095
-115.4953,43.2804,1,1493,1.575465322,126.0549469,50,0.0,0.0,0.2708
125.4911931,3.615081882,1,98,20.78684616,219.8617096,10,19.35595322,50.07641602,0.871
-123.9969,44.6276,1,101,21.7644577,316.8708191,10,27.94657135,48.83021927,0.888
76.6939,11.4098,1,2250,10.13900661,5.298562527,50,19.1603508,121.3763123,0.3081
121.8319,17.0224,1,50,19.93697739,224.434494,40,8.462324143,0.0,0.4117
-81.6475,36.1062,1,904,20.15682983,33.08182144,10,4.382075309,0.0,0.3894
-84.4536,39.0189,1,208,18.93205643,127.8450089,10,21.42447281,28.68933487,0.5276
100.3467,-0.4777,1,463,31.16666222,164.4753723,10,15.66145134,23.76803207,0.8473
-87.9423,14.8955,1,672,20.84385872,292.4978638,10,9.062911034,0.0,0.6764
80.3109,29.3577,1,949,21.45704842,262.9025879,40,1.158854127,0.0,0.6418
-84.4756,39.1226,1,175,15.72032261,143.625824,50,9.685876846,0.0,0.6228
75.0922,32.9411,1,702,8.909251213,338.3375549,10,0.0,0.0,0.5826
-73.8216,42.6404,1,35,2.241767883,325.7960205,80,0.7422108055,0.0,0.4607
-75.0167,5.45,1,1360,35.27312088,16.01410103,10,24.94170953,0.0,0.6979
82.1482,29.5326,1,2572,36.24854279,74.63648224,30,7.90722847,30.48334122,0.5326
75.5227,32.3682,1,319,2.154627085,149.375412,50,2.510068656,0.0,0.3736
-124.3246,42.1876,1,427,26.89219475,54.93292236,10,14.94609547,11.67060089,0.8252
73.0207,19.1711,1,45,27.44882011,321.1790466,50,49.4471321,75.99163055,0.3162
-34.9029,-8.0011,1,22,7.085918903,67.00366211,60,0.0,0.0,0.3902
146.4261,-6.7663,1,96,2.075941086,333.2744446,10,4.125828266,0.0,0.8538
-110.4966,44.7184,1,2299,21.63409805,159.8405609,10,3.214885474,0.0,0.2127
9.6857,4.0391,1,26,0.0,0.0,50,0.0,0.0,0.1591
-123.1034,40.7659,1,427,16.1199913,206.341156,10,7.76906538,14.06673717,0.2745
34.7716,-0.6772,1,1673,5.623589516,9.462971687,10,11.78124523,7.281606674,0.5063
-124.1172,43.3775,1,3,1.577114463,53.98868179,30,15.86771584,27.76850319,0.6695
-120.2759,45.2675,1,932,5.939278603,242.1727448,30,0.0,0.0,0.1849
-72.8973,-15.2086,1,2689,4.688250065,217.8550873,50,5.394586087,1.640064955,0.246
-122.4396,47.223,1,106,0.0,0.0,50,8.85265541,4.301281452,0.1551
123.8639,10.3622,1,438,28.59801292,122.3081512,10,4.254971028,4.492546558,0.7231
124.5528,12.1969,1,70,1.326664805,314.3460083,10,35.97155381,86.6153183,0.7594
120.6976,23.4715,1,1323,18.71693611,98.24085236,10,51.40034484,80.51255798,0.7114
-89.2025,41.2581,1,210,1.543146729,53.06608963,40,15.85122776,70.63510895,0.2749
125.5319,8.9458,1,7,2.093456268,243.7144165,50,20.14975739,36.81987381,0.5317
-123.0315,40.7397,1,611,21.82162857,140.1865234,10,16.14211082,45.72014999,0.7071
-91.7671,15.4918,1,1516,6.735619068,34.67552948,10,7.195975781,0.0,0.5807
-120.6576,48.3122,1,351,29.66686058,250.0609436,10,0.0,0.0,0.6885
-84.252,9.9643,1,815,2.098442078,296.2183228,30,16.6770401,19.56749535,0.6403
73.2235,35.2746,1,784,12.43486881,278.4430542,50,0.0,0.0,0.1977
-122.4971,48.0943,1,72,10.18772984,352.2490845,30,8.728135109,26.43504333,0.9155
-89.8207,15.4168,1,950,4.171899796,207.4140778,10,26.21324158,27.76176453,0.1025
-77.791,0.907,1,3119,0.0,0.0,50,1.996025085,13.9721756,0.2184
-82.1825,8.8543,1,104,19.06325531,275.375885,10,9.021680832,43.62686539,0.7228
120.6318,16.3671,1,1311,4.821907043,270.0,50,9.149682046,28.3120327,0.4445
121.1167,16.8333,1,911,46.10541534,111.9500046,10,12.20104504,41.26930237,0.6116
-123.381,44.5397,1,84,1.854334116,180.0,30,15.26122188,0.0,0.1227
124.9667,11.3,1,0,0.0,0.0,80,41.89003754,17.14039421,0.1561
-123.4541,48.749,1,126,10.00644779,236.6007233,10,15.59133053,55.85449982,0.7591
-110.2674,49.6603,1,1275,7.513634205,349.0704651,10,1.820199728,12.74139786,0.317
-121.4248,47.4294,1,895,10.86803627,201.9566345,10,4.50782585,31.55478096,0.1735
76.5959,11.3192,1,2022,11.85000038,51.88799667,40,8.145287513,0.0,0.1461
-123.1691,45.8753,1,182,2.818895102,250.8064117,30,5.378766538,9.412841797,0.6409
125.4938591,3.588727623,1,206,10.74701023,250.0529938,10,18.21955872,45.85694885,0.3921
88.0446,27.7276,1,5488,33.28258896,77.17707062,70,10.14342022,39.95042419,0.0134
-80.0361,40.436,1,268,20.06986427,119.1685867,10,2.432398558,0.0,0.2319
-122.4564,43.276,1,676,33.88127136,15.36043739,10,11.90276623,41.08543396,0.711
100.9953,13.3703,1,12,2.119316101,64.05951691,50,5.449473857,14.60151768,0.5115
-115.3703,40.6319,1,2576,7.414493084,330.5456848,20,3.051222562,0.0,0.0146
-72.924,6.0061,1,2804,15.83253574,211.1030731,30,7.16375065,5.271550655,0.7541
130.5823,33.601,1,317,5.696573734,35.76767731,60,14.37195015,5.569740772,0.3357
101.5121,37.1409,1,2965,7.855992317,62.01221848,30,6.893559934,0.0,0.8333
120.678,16.4244,1,1335,26.38497353,191.7779083,30,40.72445297,31.66181374,0.1303
101.3782,-0.5713,1,83,3.704975605,90.0,10,8.253792763,0.0,0.8291
76.9517,8.4863,1,13,3.858157873,283.8885498,50,7.563830854,46.53553772,0.2478
-75.5758,6.2674,1,1463,5.931519508,218.8274689,50,11.88712025,22.29037285,0.4145
104.07,22.2666,1,1684,19.11651421,239.0864868,10,12.58905601,0.0,0.2114
-122.4957,47.5817,1,74,29.7219677,155.1426697,10,13.31011772,10.76172733,0.8311
-119.6313,44.5268,1,695,41.92061234,32.07646561,30,0.7045295834,4.931706905,0.2121
8.0499,45.576,1,494,14.94705105,72.35079193,10,18.00397873,32.88281631,0.6364
-9.43,52.438,1,24,1.781273723,238.6327362,30,0.0,0.0,0.669
-123.6953,43.9984,1,98,18.30003357,11.77851963,10,20.94525146,54.04815292,0.5373
18.3497,-34.0298,1,27,4.562013626,78.29471588,10,0.0,0.0,0.6235
-122.1355,43.6164,1,1226,40.05615997,286.7862549,10,11.11270809,15.42788792,0.7956
133.104,35.4888,1,196,27.61890984,261.100769,10,29.89891625,4.123186111,0.9026
-123.796,46.978,1,44,26.32710266,191.0575867,10,9.591926575,67.14348602,0.47
149.8098,-32.8091,1,574,10.20484066,74.34925079,60,2.893290043,0.0,0.4437
113.02,25.79,1,170,2.120834589,29.04393959,50,7.383341789,0.0,0.2067
103.1552,26.1095,1,1221,4.519490719,65.82099152,50,0.911262691,0.0,0.5111
-90.5214,14.6808,1,1448,11.13042164,154.8318176,50,6.21479225,7.942902088,0.5313
80.6953,6.9366,1,1388,12.7849617,290.8968811,10,27.24504089,26.56414223,0.7994
-124.1308,41.88,1,46,12.52688503,223.2337646,10,49.60155869,159.4620819,0.1776
-71.9677,44.146,1,166,15.14748764,270.0,60,9.537203789,0.0,0.7931
